ds,y
2021-06-25,477.63
2021-06-26,479.58
2021-06-27,483.75
2021-06-28,484.44
2021-06-29,481.35
2021-06-30,484.34
2021-07-01,479.98
2021-07-02,474.9
2021-07-03,474.54
2021-07-04,475.2
2021-07-05,471.69
2021-07-06,468.96
2021-07-07,465.35
2021-07-08,465.32
2021-07-09,463.84
2021-07-10,461.15
2021-07-11,459.45
2021-07-12,461.24
2021-07-13,459.55
2021-07-14,457.72
2021-07-15,455.31
2021-07-16,458.56
2021-07-17,458.83
2021-07-18,461.09
2021-07-19,460.67
2021-07-20,454.64
2021-07-21,452.06
2021-07-22,451.23
2021-07-23,453.58
2021-07-24,445.08
2021-07-25,445.81
2021-07-26,447.95
2021-07-27,443.6
2021-07-28,437.81
2021-07-29,445.92
2021-07-30,444.57
2021-07-31,441.17
2021-08-01,440.31
2021-08-02,442.04
2021-08-03,438.6
2021-08-04,441.51
2021-08-05,435.33
2021-08-06,433.78
2021-08-07,432.7
2021-08-08,435.97
2021-08-09,434.41
2021-08-10,432.92
2021-08-11,430.82
2021-08-12,422.42
2021-08-13,419.79
2021-08-14,425.45
2021-08-15,423.92
2021-08-16,425.17
2021-08-17,423.18
2021-08-18,422.9
2021-08-19,421.09
2021-08-20,417.65
2021-08-21,417.98
2021-08-22,414.72
2021-08-23,416.77
2021-08-24,417.91
2021-08-25,414.66
2021-08-26,411.53
2021-08-27,414.38
2021-08-28,416.79
2021-08-29,414.86
2021-08-30,413.55
2021-08-31,411.86
2021-09-01,415.25
2021-09-02,416.97
2021-09-03,417.72
2021-09-04,414.31
2021-09-05,410.48
2021-09-06,412.65
2021-09-07,417.04
2021-09-08,408.26
2021-09-09,402.87
2021-09-10,404.22
2021-09-11,402.96
2021-09-12,399.61
2021-09-13,401.16
2021-09-14,396.7
2021-09-15,398.97
2021-09-16,397.23
2021-09-17,401.8
2021-09-18,400.81
2021-09-19,403.38
2021-09-20,401.68
2021-09-21,398.44
2021-09-22,396.36
2021-09-23,396.28
2021-09-24,391.44
2021-09-25,394.55
2021-09-26,394.27
2021-09-27,387.1
2021-09-28,382.5
2021-09-29,378.96
2021-09-30,375.51
2021-10-01,376.01
2021-10-02,375.37
2021-10-03,376.52
2021-10-04,374.36
2021-10-05,377.28
2021-10-06,375.22
2021-10-07,372.84
2021-10-08,374.32
2021-10-09,371.4
2021-10-10,374.29
2021-10-11,379.0
2021-10-12,382.06
2021-10-13,379.72
2021-10-14,378.41
2021-10-15,380.41
2021-10-16,380.08
2021-10-17,384.52
2021-10-18,389.04
2021-10-19,392.79
2021-10-20,398.01
2021-10-21,395.9
2021-10-22,394.46
2021-10-23,396.64
2021-10-24,402.52
2021-10-25,400.29
2021-10-26,400.12
2021-10-27,402.14
2021-10-28,402.39
2021-10-29,396.39
2021-10-30,395.31
2021-10-31,394.56
2021-11-01,394.07
2021-11-02,391.7
2021-11-03,391.63
2021-11-04,385.89
2021-11-05,383.84
2021-11-06,382.91
2021-11-07,383.47
2021-11-08,386.54
2021-11-09,385.5
2021-11-10,387.83
2021-11-11,387.72
2021-11-12,384.48
2021-11-13,385.78
2021-11-14,387.94
2021-11-15,393.16
2021-11-16,393.85
2021-11-17,395.71
2021-11-18,400.05
2021-11-19,401.55
2021-11-20,397.83
2021-11-21,396.85
2021-11-22,400.03
2021-11-23,400.79
2021-11-24,403.27
2021-11-25,407.71
2021-11-26,409.57
2021-11-27,411.17
2021-11-28,411.9
2021-11-29,413.85
2021-11-30,414.65
2021-12-01,417.42
2021-12-02,417.95
2021-12-03,419.24
2021-12-04,414.33
2021-12-05,415.19
2021-12-06,413.83
2021-12-07,413.09
2021-12-08,413.56
2021-12-09,414.0
2021-12-10,418.09
2021-12-11,420.49
2021-12-12,421.25
2021-12-13,419.7
2021-12-14,414.59
2021-12-15,415.93
2021-12-16,422.8
2021-12-17,420.34
2021-12-18,424.79
2021-12-19,424.7
2021-12-20,423.81
2021-12-21,429.62
2021-12-22,433.15
2021-12-23,432.69
2021-12-24,435.26
2021-12-25,433.88
2021-12-26,438.29
2021-12-27,444.3
2021-12-28,443.3
2021-12-29,448.98
2021-12-30,449.47
2021-12-31,451.47
2022-01-01,456.0
2022-01-02,458.54
2022-01-03,455.77
2022-01-04,456.21
2022-01-05,456.28
2022-01-06,458.49
2022-01-07,461.94
2022-01-08,468.98
2022-01-09,474.04
2022-01-10,474.4
2022-01-11,475.88
2022-01-12,480.74
2022-01-13,481.44
2022-01-14,476.68
2022-01-15,476.66
2022-01-16,476.41
2022-01-17,478.11
2022-01-18,477.13
2022-01-19,475.53
2022-01-20,475.24
2022-01-21,473.05
2022-01-22,478.85
2022-01-23,482.18
2022-01-24,478.01
2022-01-25,478.79
2022-01-26,483.42
2022-01-27,486.59
2022-01-28,488.42
2022-01-29,489.49
2022-01-30,488.48
2022-01-31,485.88
2022-02-01,487.26
2022-02-02,489.19
2022-02-03,492.21
2022-02-04,495.71
2022-02-05,498.75
2022-02-06,494.87
2022-02-07,491.66
2022-02-08,495.53
2022-02-09,499.3
2022-02-10,497.8
2022-02-11,496.29
2022-02-12,497.59
2022-02-13,494.13
2022-02-14,492.91
2022-02-15,495.33
2022-02-16,495.23
2022-02-17,497.8
2022-02-18,494.8
2022-02-19,498.16
2022-02-20,505.0
2022-02-21,503.69
2022-02-22,506.58
2022-02-23,503.69
2022-02-24,501.64
2022-02-25,504.5
2022-02-26,505.09
2022-02-27,503.96
2022-02-28,505.07
2022-03-01,501.66
2022-03-02,502.14
2022-03-03,506.78
2022-03-04,509.68
2022-03-05,512.74
2022-03-06,514.23
2022-03-07,519.47
2022-03-08,515.35
2022-03-09,512.9
2022-03-10,516.02
2022-03-11,521.98
2022-03-12,524.46
2022-03-13,522.82
2022-03-14,522.76
2022-03-15,523.33
2022-03-16,529.37
2022-03-17,534.81
2022-03-18,538.85
2022-03-19,542.8
2022-03-20,537.47
2022-03-21,534.2
2022-03-22,534.41
2022-03-23,534.11
2022-03-24,538.78
2022-03-25,541.68
2022-03-26,543.05
2022-03-27,544.79
2022-03-28,544.73
2022-03-29,544.54
2022-03-30,542.93
2022-03-31,543.25
2022-04-01,539.71
2022-04-02,542.9
2022-04-03,542.02
2022-04-04,542.03
2022-04-05,539.79
2022-04-06,535.72
2022-04-07,534.94
2022-04-08,534.47
2022-04-09,533.44
2022-04-10,537.8
2022-04-11,537.0
2022-04-12,534.63
2022-04-13,536.38
2022-04-14,536.27
2022-04-15,541.92
2022-04-16,542.04
2022-04-17,539.83
2022-04-18,541.09
2022-04-19,542.3
2022-04-20,533.55
2022-04-21,534.31
2022-04-22,530.15
2022-04-23,530.08
2022-04-24,530.57
2022-04-25,531.8
2022-04-26,528.86
2022-04-27,533.72
2022-04-28,530.28
2022-04-29,522.96
2022-04-30,523.97
2022-05-01,520.72
2022-05-02,516.33
2022-05-03,517.85
2022-05-04,514.28
2022-05-05,514.66
2022-05-06,513.16
2022-05-07,509.33
2022-05-08,503.67
2022-05-09,495.64
2022-05-10,499.87
2022-05-11,502.11
2022-05-12,502.09
2022-05-13,502.12
2022-05-14,502.9
2022-05-15,502.74
2022-05-16,505.05
2022-05-17,503.77
2022-05-18,505.45
2022-05-19,499.63
2022-05-20,495.87
2022-05-21,494.16
2022-05-22,496.36
2022-05-23,498.11
2022-05-24,494.54
2022-05-25,492.01
2022-05-26,488.71
2022-05-27,486.52
2022-05-28,485.7
2022-05-29,485.24
2022-05-30,484.01
2022-05-31,488.24
2022-06-01,485.18
2022-06-02,489.47
2022-06-03,485.27
2022-06-04,481.77
2022-06-05,481.02
2022-06-06,488.19
2022-06-07,485.82
2022-06-08,484.97
2022-06-09,474.26
2022-06-10,473.56
2022-06-11,471.0
2022-06-12,471.61
2022-06-13,474.34
2022-06-14,470.86
2022-06-15,465.02
2022-06-16,469.31
2022-06-17,466.82
2022-06-18,466.05
2022-06-19,462.44
2022-06-20,460.37
2022-06-21,456.07
2022-06-22,455.33
2022-06-23,453.43
2022-06-24,455.6
2022-06-25,449.58
2022-06-26,449.63
2022-06-27,446.0
2022-06-28,443.47
2022-06-29,440.29
2022-06-30,444.89
2022-07-01,445.76
2022-07-02,446.43
2022-07-03,448.18
2022-07-04,446.19
2022-07-05,442.39
2022-07-06,440.42
2022-07-07,436.71
2022-07-08,434.45
2022-07-09,434.75
2022-07-10,438.67
2022-07-11,438.68
2022-07-12,440.95
2022-07-13,442.95
2022-07-14,443.87
2022-07-15,444.43
2022-07-16,437.47
2022-07-17,435.89
2022-07-18,432.74
2022-07-19,436.58
2022-07-20,434.61
2022-07-21,438.64
2022-07-22,431.48
2022-07-23,432.56
2022-07-24,433.79
2022-07-25,432.97
2022-07-26,430.95
2022-07-27,431.7
2022-07-28,435.47
2022-07-29,433.13
2022-07-30,431.3
2022-07-31,430.79
2022-08-01,428.27
2022-08-02,430.08
2022-08-03,433.1
2022-08-04,434.18
2022-08-05,433.93
2022-08-06,434.22
2022-08-07,427.38
2022-08-08,423.58
2022-08-09,417.41
2022-08-10,419.69
2022-08-11,414.84
2022-08-12,414.3
2022-08-13,418.33
2022-08-14,419.87
2022-08-15,419.18
2022-08-16,416.0
2022-08-17,413.05
2022-08-18,412.77
2022-08-19,413.0
2022-08-20,411.55
2022-08-21,407.52
2022-08-22,401.66
2022-08-23,399.68
2022-08-24,396.7
2022-08-25,399.54
2022-08-26,403.11
2022-08-27,396.28
2022-08-28,395.92
2022-08-29,402.85
2022-08-30,406.39
2022-08-31,404.44
2022-09-01,406.71
2022-09-02,406.51
2022-09-03,406.58
2022-09-04,411.25
2022-09-05,408.07
2022-09-06,410.86
2022-09-07,408.12
2022-09-08,409.08
2022-09-09,408.2
2022-09-10,407.85
2022-09-11,414.92
2022-09-12,412.24
2022-09-13,416.74
2022-09-14,414.07
2022-09-15,413.71
2022-09-16,417.11
2022-09-17,416.93
2022-09-18,417.41
2022-09-19,416.91
2022-09-20,416.6
2022-09-21,419.0
2022-09-22,420.88
2022-09-23,418.63
2022-09-24,420.71
2022-09-25,421.67
2022-09-26,424.01
2022-09-27,425.82
2022-09-28,427.57
2022-09-29,425.97
2022-09-30,423.66
2022-10-01,425.81
2022-10-02,426.5
2022-10-03,430.18
2022-10-04,433.18
2022-10-05,438.05
2022-10-06,437.3
2022-10-07,436.66
2022-10-08,437.07
2022-10-09,434.77
2022-10-10,437.19
2022-10-11,444.04
2022-10-12,446.71
2022-10-13,451.03
2022-10-14,449.63
2022-10-15,452.73
2022-10-16,454.06
2022-10-17,450.01
2022-10-18,450.04
2022-10-19,448.25
2022-10-20,453.24
2022-10-21,446.79
2022-10-22,445.48
2022-10-23,446.5
2022-10-24,444.32
2022-10-25,448.84
2022-10-26,452.89
2022-10-27,454.85
2022-10-28,453.98
2022-10-29,451.72
2022-10-30,453.48
2022-10-31,455.69
2022-11-01,457.42
2022-11-02,457.79
2022-11-03,459.86
2022-11-04,459.4
2022-11-05,461.41
2022-11-06,463.26
2022-11-07,463.58
2022-11-08,461.61
2022-11-09,460.74
2022-11-10,462.99
2022-11-11,465.42
2022-11-12,469.16
2022-11-13,469.73
2022-11-14,468.39
2022-11-15,465.64
2022-11-16,466.96
2022-11-17,474.99
2022-11-18,473.73
2022-11-19,475.57
2022-11-20,474.28
2022-11-21,479.03
2022-11-22,479.84
2022-11-23,486.82
2022-11-24,488.71
2022-11-25,489.09
2022-11-26,489.72
2022-11-27,484.91
2022-11-28,485.8
2022-11-29,489.47
2022-11-30,489.26
2022-12-01,490.85
2022-12-02,489.65
2022-12-03,490.64
2022-12-04,489.98
2022-12-05,494.22
2022-12-06,492.61
2022-12-07,493.36
2022-12-08,504.28
2022-12-09,506.55
2022-12-10,507.7
2022-12-11,507.02
2022-12-12,507.51
2022-12-13,508.31
2022-12-14,513.82
2022-12-15,519.01
2022-12-16,525.14
2022-12-17,522.26
2022-12-18,522.97
2022-12-19,519.15
2022-12-20,529.38
2022-12-21,532.07
2022-12-22,530.64
2022-12-23,530.34
2022-12-24,535.06
2022-12-25,524.6
2022-12-26,522.46
2022-12-27,521.29
2022-12-28,516.63
2022-12-29,520.33
2022-12-30,518.9
2022-12-31,519.17
2023-01-01,523.42
2023-01-02,525.51
2023-01-03,530.24
2023-01-04,537.79
2023-01-05,539.97
2023-01-06,541.5
2023-01-07,546.96
2023-01-08,540.71
2023-01-09,539.92
2023-01-10,541.58
2023-01-11,537.38
2023-01-12,540.16
2023-01-13,545.08
2023-01-14,544.98
2023-01-15,542.38
2023-01-16,543.06
2023-01-17,544.15
2023-01-18,541.5
2023-01-19,536.55
2023-01-20,534.25
2023-01-21,529.1
2023-01-22,528.49
2023-01-23,531.15
2023-01-24,535.62
2023-01-25,541.83
2023-01-26,541.12
2023-01-27,538.41
2023-01-28,539.54
2023-01-29,534.04
2023-01-30,532.58
2023-01-31,535.81
2023-02-01,532.92
2023-02-02,530.76
2023-02-03,529.89
2023-02-04,529.54
2023-02-05,538.5
2023-02-06,537.78
2023-02-07,539.41
2023-02-08,540.72
2023-02-09,540.61
2023-02-10,540.39
2023-02-11,543.67
2023-02-12,546.29
2023-02-13,546.45
2023-02-14,551.55
2023-02-15,553.45
2023-02-16,552.82
2023-02-17,555.75
2023-02-18,559.27
2023-02-19,557.32
2023-02-20,558.35
2023-02-21,558.86
2023-02-22,567.41
2023-02-23,570.47
2023-02-24,570.05
2023-02-25,572.05
2023-02-26,578.93
2023-02-27,576.03
2023-02-28,579.33
2023-03-01,583.09
2023-03-02,582.6
2023-03-03,586.52
2023-03-04,586.16
2023-03-05,587.93
2023-03-06,590.98
2023-03-07,590.37
2023-03-08,590.59
2023-03-09,593.84
2023-03-10,593.17
2023-03-11,588.72
2023-03-12,585.34
2023-03-13,590.21
2023-03-14,590.79
2023-03-15,593.69
2023-03-16,592.89
2023-03-17,586.78
2023-03-18,585.26
2023-03-19,581.9
2023-03-20,582.25
2023-03-21,585.49
2023-03-22,585.41
2023-03-23,580.94
2023-03-24,579.68
2023-03-25,580.39
2023-03-26,580.64
2023-03-27,579.19
2023-03-28,578.56
2023-03-29,581.65
2023-03-30,582.62
2023-03-31,579.06
2023-04-01,575.15
2023-04-02,576.65
2023-04-03,579.08
2023-04-04,582.73
2023-04-05,583.65
2023-04-06,584.85
2023-04-07,585.58
2023-04-08,584.52
2023-04-09,580.7
2023-04-10,582.97
2023-04-11,581.32
2023-04-12,584.5
2023-04-13,583.11
2023-04-14,579.61
2023-04-15,580.44
2023-04-16,579.7
2023-04-17,576.01
2023-04-18,570.19
2023-04-19,571.08
2023-04-20,568.95
2023-04-21,569.55
2023-04-22,569.87
2023-04-23,571.17
2023-04-24,570.2
2023-04-25,570.44
2023-04-26,567.62
2023-04-27,571.33
2023-04-28,569.44
2023-04-29,572.47
2023-04-30,572.37
2023-05-01,574.03
2023-05-02,578.17
2023-05-03,575.38
2023-05-04,577.62
2023-05-05,575.52
2023-05-06,576.05
2023-05-07,574.65
2023-05-08,574.73
2023-05-09,570.36
2023-05-10,571.47
2023-05-11,568.11
2023-05-12,568.6
2023-05-13,568.0
2023-05-14,566.48
2023-05-15,568.37
2023-05-16,571.2
2023-05-17,575.0
2023-05-18,565.9
2023-05-19,568.51
2023-05-20,568.06
2023-05-21,566.98
2023-05-22,571.91
2023-05-23,575.77
2023-05-24,579.84
2023-05-25,577.59
2023-05-26,579.49
2023-05-27,572.65
2023-05-28,568.96
2023-05-29,566.77
2023-05-30,565.12
2023-05-31,561.14
2023-06-01,565.03
2023-06-02,563.9
2023-06-03,559.57
2023-06-04,554.91
2023-06-05,554.41
2023-06-06,552.39
2023-06-07,552.86
2023-06-08,550.12
2023-06-09,550.76
2023-06-10,553.18
2023-06-11,549.71
2023-06-12,550.88
2023-06-13,550.6
2023-06-14,550.63
2023-06-15,545.75
2023-06-16,547.9
2023-06-17,550.38
2023-06-18,544.4
2023-06-19,545.38
2023-06-20,556.76
2023-06-21,555.48
2023-06-22,557.92
2023-06-23,557.14
2023-06-24,551.16
2023-06-25,553.24
2023-06-26,554.54
2023-06-27,552.91
2023-06-28,550.85
2023-06-29,543.9
2023-06-30,547.44
2023-07-01,552.58
2023-07-02,550.06
2023-07-03,549.95
2023-07-04,542.34
2023-07-05,539.77
2023-07-06,539.98
2023-07-07,536.72
2023-07-08,533.51
2023-07-09,530.15
2023-07-10,529.08
2023-07-11,534.18
2023-07-12,535.81
2023-07-13,533.14
2023-07-14,533.46
2023-07-15,537.5
2023-07-16,535.32
2023-07-17,533.16
2023-07-18,534.7
2023-07-19,533.41
2023-07-20,533.86
2023-07-21,532.73
2023-07-22,530.86
2023-07-23,538.66
2023-07-24,534.8
2023-07-25,532.41
2023-07-26,532.97
2023-07-27,534.3
2023-07-28,532.83
2023-07-29,530.72
2023-07-30,529.58
2023-07-31,527.41
2023-08-01,527.84
2023-08-02,522.86
2023-08-03,520.71
2023-08-04,520.91
2023-08-05,521.65
2023-08-06,520.37
2023-08-07,521.57
2023-08-08,513.34
2023-08-09,512.15
2023-08-10,508.74
2023-08-11,509.48
2023-08-12,509.92
2023-08-13,514.08
2023-08-14,510.47
2023-08-15,504.03
2023-08-16,507.2
2023-08-17,506.29
2023-08-18,504.23
2023-08-19,505.6
2023-08-20,498.94
2023-08-21,496.18
2023-08-22,495.4
2023-08-23,494.32
2023-08-24,493.84
2023-08-25,495.24
2023-08-26,494.57
2023-08-27,491.48
2023-08-28,488.61
2023-08-29,489.06
2023-08-30,492.33
2023-08-31,491.03
2023-09-01,495.78
2023-09-02,493.85
2023-09-03,491.93
2023-09-04,491.34
2023-09-05,497.6
2023-09-06,495.05
2023-09-07,491.84
2023-09-08,494.45
2023-09-09,495.7
2023-09-10,492.16
2023-09-11,493.01
2023-09-12,495.38
2023-09-13,495.03
2023-09-14,496.27
2023-09-15,496.59
2023-09-16,495.59
2023-09-17,493.2
2023-09-18,493.86
2023-09-19,493.89
2023-09-20,491.55
2023-09-21,492.89
2023-09-22,491.16
2023-09-23,491.7
2023-09-24,497.12
2023-09-25,494.02
2023-09-26,493.23
2023-09-27,494.03
2023-09-28,492.79
2023-09-29,494.79
2023-09-30,492.5
2023-10-01,487.43
2023-10-02,484.11
2023-10-03,482.57
2023-10-04,486.77
2023-10-05,488.28
2023-10-06,483.12
2023-10-07,479.53
2023-10-08,479.89
2023-10-09,482.54
2023-10-10,479.76
2023-10-11,480.95
2023-10-12,479.34
2023-10-13,479.6
2023-10-14,479.52
2023-10-15,484.75
2023-10-16,482.84
2023-10-17,481.71
2023-10-18,485.9
2023-10-19,485.29
2023-10-20,488.34
2023-10-21,485.25
2023-10-22,482.38
2023-10-23,484.05
2023-10-24,484.6
2023-10-25,481.09
2023-10-26,481.56
2023-10-27,486.3
2023-10-28,489.08
2023-10-29,492.34
2023-10-30,490.69
2023-10-31,492.36
2023-11-01,495.11
2023-11-02,493.6
2023-11-03,495.7
2023-11-04,492.84
2023-11-05,494.37
2023-11-06,493.86
2023-11-07,500.54
2023-11-08,500.03
2023-11-09,500.84
2023-11-10,498.98
2023-11-11,503.93
2023-11-12,500.68
2023-11-13,499.99
2023-11-14,495.46
2023-11-15,492.48
2023-11-16,495.48
2023-11-17,497.86
2023-11-18,501.36
2023-11-19,504.77
2023-11-20,506.9
2023-11-21,508.32
2023-11-22,501.82
2023-11-23,502.84
2023-11-24,501.6
2023-11-25,504.31
2023-11-26,507.3
2023-11-27,507.18
2023-11-28,505.88
2023-11-29,510.17
2023-11-30,511.08
2023-12-01,509.99
2023-12-02,514.0
2023-12-03,516.58
2023-12-04,521.74
2023-12-05,521.45
2023-12-06,523.89
2023-12-07,526.56
2023-12-08,529.81
2023-12-09,525.1
2023-12-10,522.78
2023-12-11,526.97
2023-12-12,532.58
2023-12-13,533.73
2023-12-14,534.97
2023-12-15,540.39
2023-12-16,541.56
2023-12-17,544.22
2023-12-18,542.37
2023-12-19,540.85
2023-12-20,539.77
2023-12-21,543.1
2023-12-22,545.76
2023-12-23,552.88
2023-12-24,553.74
2023-12-25,552.89
2023-12-26,555.35
2023-12-27,560.0
2023-12-28,554.88
2023-12-29,560.59
2023-12-30,559.78
2023-12-31,559.72
2024-01-01,560.89
2024-01-02,560.91
2024-01-03,560.45
2024-01-04,558.84
2024-01-05,563.67
2024-01-06,565.47
2024-01-07,567.63
2024-01-08,569.11
2024-01-09,567.0
2024-01-10,572.14
2024-01-11,573.71
2024-01-12,574.72
2024-01-13,573.26
2024-01-14,575.89
2024-01-15,578.62
2024-01-16,574.77
2024-01-17,579.59
2024-01-18,583.27
2024-01-19,587.92
2024-01-20,590.18
2024-01-21,588.18
2024-01-22,589.73
2024-01-23,592.87
2024-01-24,594.45
2024-01-25,596.97
2024-01-26,597.87
2024-01-27,598.69
2024-01-28,604.36
2024-01-29,611.93
2024-01-30,611.47
2024-01-31,609.69
2024-02-01,618.76
2024-02-02,620.39
2024-02-03,620.29
2024-02-04,616.28
2024-02-05,624.8
2024-02-06,626.31
2024-02-07,629.69
2024-02-08,634.01
2024-02-09,635.75
2024-02-10,638.25
2024-02-11,642.76
2024-02-12,642.67
2024-02-13,644.0
2024-02-14,652.43
2024-02-15,652.45
2024-02-16,650.44
2024-02-17,651.2
2024-02-18,655.74
2024-02-19,651.72
2024-02-20,654.78
2024-02-21,652.27
2024-02-22,654.51
2024-02-23,653.38
2024-02-24,649.69
2024-02-25,649.88
2024-02-26,647.92
2024-02-27,646.02
2024-02-28,647.69
2024-02-29,650.35
2024-03-01,651.43
2024-03-02,658.73
2024-03-03,659.07
2024-03-04,656.63
2024-03-05,652.0
2024-03-06,652.27
2024-03-07,656.33
2024-03-08,658.05
2024-03-09,655.27
2024-03-10,655.44
2024-03-11,652.89
2024-03-12,653.36
2024-03-13,654.8
2024-03-14,658.66
2024-03-15,657.67
2024-03-16,657.41
2024-03-17,657.78
2024-03-18,657.32
2024-03-19,654.12
2024-03-20,652.72
2024-03-21,646.21
2024-03-22,642.53
2024-03-23,640.48
2024-03-24,641.0
2024-03-25,634.24
2024-03-26,631.59
2024-03-27,628.51
2024-03-28,636.47
2024-03-29,638.02
2024-03-30,639.39
2024-03-31,642.35
2024-04-01,640.06
2024-04-02,642.97
2024-04-03,643.78
2024-04-04,644.15
2024-04-05,646.19
2024-04-06,649.76
2024-04-07,643.93
2024-04-08,643.52
2024-04-09,651.92
2024-04-10,655.68
2024-04-11,656.28
2024-04-12,654.27
2024-04-13,651.99
2024-04-14,657.49
2024-04-15,658.53
2024-04-16,655.39
2024-04-17,657.28
2024-04-18,655.43
2024-04-19,652.68
2024-04-20,650.84
2024-04-21,647.88
2024-04-22,642.49
2024-04-23,644.05
2024-04-24,643.57
2024-04-25,636.67
2024-04-26,626.42
2024-04-27,627.51
2024-04-28,631.25
2024-04-29,638.35
2024-04-30,637.16
2024-05-01,637.12
2024-05-02,632.93
2024-05-03,626.74
2024-05-04,626.45
2024-05-05,623.65
2024-05-06,623.41
2024-05-07,623.73
2024-05-08,618.52
2024-05-09,620.85
2024-05-10,621.85
2024-05-11,626.14
2024-05-12,627.75
2024-05-13,624.66
2024-05-14,622.09
2024-05-15,620.88
2024-05-16,616.32
2024-05-17,617.55
2024-05-18,616.95
2024-05-19,622.05
2024-05-20,619.47
2024-05-21,616.95
2024-05-22,620.98
2024-05-23,622.42
2024-05-24,617.65
2024-05-25,613.99
2024-05-26,614.59
2024-05-27,612.06
2024-05-28,610.41
2024-05-29,608.01
2024-05-30,614.09
2024-05-31,609.02
2024-06-01,604.03
2024-06-02,602.4
2024-06-03,602.52
2024-06-04,600.05
2024-06-05,593.86
2024-06-06,591.8
2024-06-07,587.66
2024-06-08,590.0
2024-06-09,591.91
2024-06-10,588.35
2024-06-11,585.99
2024-06-12,587.5
2024-06-13,589.66
2024-06-14,585.69
2024-06-15,588.77
2024-06-16,590.38
2024-06-17,595.29
2024-06-18,596.83
2024-06-19,590.46
2024-06-20,589.42
2024-06-21,589.0
2024-06-22,588.86
2024-06-23,589.77
2024-06-24,587.59
2024-06-25,586.97
2024-06-26,584.84
2024-06-27,577.46
2024-06-28,575.15
2024-06-29,570.44
2024-06-30,570.66
2024-07-01,575.74
2024-07-02,574.59
2024-07-03,573.1
2024-07-04,571.43
2024-07-05,569.39
2024-07-06,567.66
2024-07-07,566.18
2024-07-08,567.64
2024-07-09,566.06
2024-07-10,563.77
2024-07-11,559.48
2024-07-12,556.85
2024-07-13,556.27
2024-07-14,558.29
2024-07-15,557.52
2024-07-16,557.38
2024-07-17,556.67
2024-07-18,550.89
2024-07-19,548.71
2024-07-20,549.42
2024-07-21,549.86
2024-07-22,549.33
2024-07-23,547.16
2024-07-24,548.59
2024-07-25,545.95
2024-07-26,550.05
2024-07-27,548.95
2024-07-28,550.73
2024-07-29,547.58
2024-07-30,545.96
2024-07-31,546.42
2024-08-01,545.03
2024-08-02,542.03
2024-08-03,547.25
2024-08-04,547.47
2024-08-05,548.39
2024-08-06,543.86
2024-08-07,542.01
2024-08-08,539.57
2024-08-09,537.35
2024-08-10,534.25
2024-08-11,536.2
2024-08-12,534.31
2024-08-13,538.3
2024-08-14,538.48
2024-08-15,536.81
2024-08-16,534.55
2024-08-17,527.1
2024-08-18,528.49
2024-08-19,521.42
2024-08-20,521.93
2024-08-21,521.02
2024-08-22,520.07
2024-08-23,521.43
2024-08-24,522.73
2024-08-25,520.14
2024-08-26,522.89
2024-08-27,520.95
2024-08-28,520.78
2024-08-29,521.2
2024-08-30,523.06
2024-08-31,524.51
2024-09-01,526.48
2024-09-02,527.19
2024-09-03,522.69
2024-09-04,521.61
2024-09-05,523.67
2024-09-06,516.85
2024-09-07,514.73
2024-09-08,510.7
2024-09-09,514.33
2024-09-10,515.88
2024-09-11,514.2
2024-09-12,518.58
2024-09-13,518.03
2024-09-14,522.06
2024-09-15,521.02
2024-09-16,520.19
2024-09-17,518.25
2024-09-18,522.37
2024-09-19,524.18
2024-09-20,524.03
2024-09-21,524.61
2024-09-22,526.38
2024-09-23,527.31
2024-09-24,536.7
2024-09-25,539.04
2024-09-26,541.66
2024-09-27,540.81
2024-09-28,539.99
2024-09-29,539.57
2024-09-30,535.15
2024-10-01,536.1
2024-10-02,535.26
2024-10-03,532.71
2024-10-04,533.17
2024-10-05,535.03
2024-10-06,536.83
2024-10-07,539.67
2024-10-08,534.17
2024-10-09,533.25
2024-10-10,532.64
2024-10-11,532.02
2024-10-12,534.79
2024-10-13,529.05
2024-10-14,529.03
2024-10-15,528.17
2024-10-16,535.26
2024-10-17,532.68
2024-10-18,532.38
2024-10-19,536.54
2024-10-20,532.35
2024-10-21,538.48
2024-10-22,541.19
2024-10-23,541.47
2024-10-24,546.07
2024-10-25,547.0
2024-10-26,542.95
2024-10-27,541.74
2024-10-28,539.34
2024-10-29,541.55
2024-10-30,544.49
2024-10-31,544.18
2024-11-01,544.65
2024-11-02,547.94
2024-11-03,546.3
2024-11-04,551.35
2024-11-05,553.04
2024-11-06,553.53
2024-11-07,550.58
2024-11-08,552.29
2024-11-09,554.64
2024-11-10,553.76
2024-11-11,557.78
2024-11-12,558.91
2024-11-13,561.61
2024-11-14,565.37
2024-11-15,558.19
2024-11-16,556.14
2024-11-17,558.48
2024-11-18,555.41
2024-11-19,556.36
2024-11-20,564.13
2024-11-21,565.21
2024-11-22,567.36
2024-11-23,568.71
2024-11-24,569.99
2024-11-25,567.0
2024-11-26,567.46
2024-11-27,572.96
2024-11-28,574.77
2024-11-29,578.82
2024-11-30,581.75
2024-12-01,587.72
2024-12-02,588.94
2024-12-03,590.6
2024-12-04,588.46
2024-12-05,588.36
2024-12-06,595.88
2024-12-07,598.25
2024-12-08,599.48
2024-12-09,596.87
2024-12-10,599.56
2024-12-11,600.6
2024-12-12,599.16
2024-12-13,598.33
2024-12-14,601.32
2024-12-15,604.34
2024-12-16,602.21
2024-12-17,607.34
